D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_417.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_417.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_417.jpg, 0, 1, 0, 30.18981
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_523.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_523.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_523.jpg, 0, 1, 0, 30.06117
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_629.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_629.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_629.jpg, 0, 1, 0, 30.34965
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_733.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_733.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_733.jpg, 0, 1, 0, 30.17501
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_835.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_835.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_835.jpg, 0, 1, 0, 30.25577
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_19_937.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_19_937.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_19_937.jpg, 0, 1, 0, 30.18793
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_043.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_043.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_043.jpg, 0, 1, 0, 30.18982
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_151.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_151.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_151.jpg, 0, 1, 0, 30.19006
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_258.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_258.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_258.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_361.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_361.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_361.jpg, 0, 1, 0, 30.18995
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_463.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_463.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_463.jpg, 0, 1, 0, 30.18989
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_565.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_565.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_565.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_668.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_668.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_668.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_771.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_771.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_771.jpg, 0, 1, 0, 30.18992
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_874.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_874.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_874.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_20_977.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_20_977.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_20_977.jpg, 0, 1, 0, 30.18991
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_080.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_080.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_080.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_184.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_184.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_184.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_287.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_287.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_287.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_391.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_391.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_391.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_493.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_493.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_493.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_597.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_597.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_597.jpg, 0, 1, 0, 30.18995
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_698.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_698.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_698.jpg, 0, 1, 0, 30.18995
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_803.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_803.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_803.jpg, 0, 1, 0, 30.18992
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_21_904.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_21_904.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_21_904.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_013.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_013.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_013.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_121.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_121.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_121.jpg, 0, 1, 0, 30.18994
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_226.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_226.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_226.jpg, 0, 0.8801107, 0, 30.1664
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_333.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_333.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_333.jpg, 0, 0.5823706, 0, 30.095
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_441.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_441.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_441.jpg, 0, 0.2100725, 0, 29.99528
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_542.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_542.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_542.jpg, 0, 0, 0, 29.80078
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_647.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_647.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_647.jpg, 0, 0, 0, 29.50055
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_751.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_751.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_751.jpg, 0, 0, 0, 29.20254
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_854.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_854.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_854.jpg, 0, 0, 0, 28.90752
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_22_957.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_22_957.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_22_957.jpg, 0, 0, 0, 28.55741
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_060.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_060.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_060.jpg, 0, 0, 0, 28.26888
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_160.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_160.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_160.jpg, 0, 0, 0, 27.98325
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_265.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_265.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_265.jpg, 0, 0, 0, 27.70048
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_369.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_369.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_369.jpg, 0, 0, 0, 27.42056
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_470.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_470.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_470.jpg, 0, 0, 0, 27.14345
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_578.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_578.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_578.jpg, 0, 0, 0, 26.81459
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_679.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_679.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_679.jpg, 0, 0, 0, 26.54358
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_783.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_783.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_783.jpg, 0, 0, 0, 26.27528
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_887.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_887.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_887.jpg, 0, 0.1114305, 0, 26.02553
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_23_993.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_23_993.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_23_993.jpg, 0, 0.4048707, 0, 26.07155
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_098.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_098.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_098.jpg, 0, 0.7664307, 0, 26.60913
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_203.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_203.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_203.jpg, 0, 1, 0, 27.43828
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_311.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_311.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_311.jpg, 0, 1, 0, 28.36751
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_416.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_416.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_416.jpg, 0, 1, 0, 29.47194
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_520.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_520.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_520.jpg, 0, 1, 0, 30.19177
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_624.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_624.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_624.jpg, 0, 1, 0, 30.18991
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_726.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_726.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_726.jpg, 0, 1, 0, 30.18989
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_828.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_828.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_828.jpg, 0, 1, 0, 30.18991
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_24_930.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_24_930.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_24_930.jpg, 0, 1, 0, 30.18993
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_031.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_031.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_031.jpg, -0.002794797, 1, 0, 30.18996
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_134.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_134.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_134.jpg, 0, 1, 0, 30.18991
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_241.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_241.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_241.jpg, -0.0915927, 1, 0, 30.18801
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_347.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_347.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_347.jpg, 0, 1, 0, 30.1897
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_453.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_453.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_453.jpg, 0, 1, 0, 30.18995
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_556.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_556.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_556.jpg, -0.1357923, 1, 0, 30.18507
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_657.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_657.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_657.jpg, 0, 1, 0, 30.18984
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_762.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_762.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_762.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_867.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_867.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_867.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_25_969.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_25_969.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_25_969.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_071.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_071.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_071.jpg, 0, 1, 0, 30.18998
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_176.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_176.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_176.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_277.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_277.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_277.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_379.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_379.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_379.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_480.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_480.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_480.jpg, 0, 1, 0, 30.18998
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_579.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_579.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_579.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_681.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_681.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_681.jpg, 0, 1, 0, 30.19001
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_781.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_781.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_781.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_885.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_885.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_885.jpg, 0, 1, 0, 30.19
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_26_992.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_26_992.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_26_992.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_099.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_099.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_099.jpg, 0, 1, 0, 30.18998
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_201.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_201.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_201.jpg, -0.06854338, 1, 0, 30.18835
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_306.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_306.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_306.jpg, 0, 1, 0, 30.18998
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_411.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_411.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_411.jpg, 0, 1, 0, 30.19003
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_517.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_517.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_517.jpg, 0, 1, 0, 30.19001
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_622.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_622.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_622.jpg, 0, 1, 0, 30.19001
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_727.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_727.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_727.jpg, 0, 1, 0, 30.19003
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_835.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_835.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_835.jpg, 0, 1, 0, 30.30581
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_27_939.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_27_939.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_27_939.jpg, 0, 1, 0, 30.18495
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_045.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_045.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_045.jpg, -0.1148514, 1, 0, 30.26058
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_146.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_146.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_146.jpg, -0.2262231, 1, 0, 30.17755
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_250.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_250.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_250.jpg, 0, 1, 0, 30.18862
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_354.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_354.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_354.jpg, 0, 1, 0, 30.18974
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_459.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_459.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_459.jpg, 0, 1, 0, 30.19025
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_567.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_567.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_567.jpg, 0, 1, 0, 30.18995
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_669.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_669.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_669.jpg, 0, 1, 0, 30.19021
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_769.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_769.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_769.jpg, 0, 1, 0, 30.19019
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_870.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_870.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_870.jpg, 0, 1, 0, 30.19018
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_28_971.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_28_971.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_28_971.jpg, 0, 1, 0, 30.1902
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_077.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_077.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_077.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_183.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_183.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_183.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_286.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_286.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_286.jpg, 0, 1, 0, 30.19042
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_387.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_387.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_387.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_489.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_489.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_489.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_595.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_595.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_595.jpg, 0, 1, 0, 30.1904
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_701.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_701.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_701.jpg, 0, 1, 0, 30.19049
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_803.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_803.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_803.jpg, 0, 1, 0, 30.1902
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_29_903.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_29_903.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_29_903.jpg, 0, 1, 0, 30.19059
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_009.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_009.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_009.jpg, 0, 1, 0, 30.19048
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_111.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_111.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_111.jpg, -0.2157894, 1, 0, 30.17756
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_214.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_214.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_214.jpg, -0.140256, 1, 0, 30.19006
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_318.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_318.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_318.jpg, 0, 1, 0, 30.18992
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_421.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_421.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_421.jpg, 0, 0.8531683, 0, 30.16533
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_524.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_524.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_524.jpg, -0.0630045, 0.5641302, 0, 30.09321
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_629.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_629.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_629.jpg, -0.375858, 0.2512767, 0, 29.97804
D:\simulator-windows-64\IMG\center_2023_05_05_18_34_30_733.jpg, D:\simulator-windows-64\IMG\left_2023_05_05_18_34_30_733.jpg, D:\simulator-windows-64\IMG\right_2023_05_05_18_34_30_733.jpg, -0.08297223, 0, 0, 29.79528
